,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000163938,3.08276263913195e-29,0.621810126623467,0.369,0.12,9.95239090417358e-25,GNL3
ENSG00000164265,3.19206338722858e-29,1.28704521403968,0.469,0.215,1.03052574393287e-24,SCGB3A2
ENSG00000108518,3.54387219036535e-29,0.605166969416111,0.856,0.732,1.14410369793755e-24,PFN1
ENSG00000125740,5.44326486433798e-29,1.26767550603089,0.35,0.121,1.75730362880287e-24,FOSB
ENSG00000157514,1.04868387099131e-28,-1.10429915203993,0.192,0.374,3.38557100910835e-24,TSC22D3
ENSG00000088832,1.96077569261823e-28,0.620716696701894,0.833,0.685,6.33016824604869e-24,FKBP1A
ENSG00000154582,2.05733757370792e-28,0.705782583578179,0.688,0.445,6.64190862295864e-24,ELOC
ENSG00000197019,2.12886301060482e-28,0.784932429290301,0.365,0.129,6.87282134343661e-24,SERTAD1
ENSG00000099260,2.68004778037351e-28,-0.621075925400583,0.033,0.158,8.65226625415784e-24,PALMD
ENSG00000075213,6.64154559408927e-28,1.01789361486691,0.573,0.297,2.14415657959578e-23,SEMA3A
ENSG00000243678,1.16903095855601e-27,0.71311124217558,0.356,0.114,3.77409954660222e-23,NME2
ENSG00000161960,1.5060688547911e-27,0.857695243333332,0.726,0.528,4.8621926908076e-23,EIF4A1
ENSG00000188313,1.93502604052669e-27,0.611917678162001,0.548,0.279,6.24703806923636e-23,PLSCR1
ENSG00000164056,2.42380603766041e-27,0.805531726172856,0.63,0.356,7.82501541198288e-23,SPRY1
ENSG00000143198,2.65382477140935e-27,-0.684508756409074,0.777,0.801,8.56760789201794e-23,MGST3
ENSG00000162734,2.89450869372035e-27,0.653127386034482,0.553,0.287,9.34463186680677e-23,PEA15
ENSG00000151789,2.9728239994308e-27,0.790735875553535,0.255,0.05,9.59746499976241e-23,ZNF385D
ENSG00000081041,4.04969353850057e-27,1.22483721404069,0.353,0.125,1.30740306196952e-22,CXCL2
ENSG00000108639,5.32862072338308e-27,0.590784576189208,0.508,0.24,1.72029191433699e-22,SYNGR2
ENSG00000198804,1.31274712597313e-26,0.584984612015717,0.988,0.893,4.23807282149165e-22,MT-CO1
ENSG00000044574,1.52765730248827e-26,0.755646295653119,0.592,0.32,4.93188883535314e-22,HSPA5
ENSG00000166033,2.13574685719389e-26,0.62693770548565,0.523,0.249,6.89504515376475e-22,HTRA1
ENSG00000184009,4.5947628658395e-26,0.603914514740992,0.895,0.765,1.48337324360762e-21,ACTG1
ENSG00000168209,4.691798563107e-26,-1.20796838292954,0.397,0.544,1.51470024811346e-21,DDIT4
ENSG00000113140,5.13887724727255e-26,0.68474922659249,0.315,0.095,1.65903513050947e-21,SPARC
ENSG00000010278,1.83105647807818e-25,-0.657452254212801,0.877,0.868,5.91138273382759e-21,CD9
ENSG00000144802,2.32443580356921e-25,0.672410636059586,0.3,0.09,7.50420854824284e-21,NFKBIZ
ENSG00000117122,2.46050998243495e-25,0.621565242603146,0.29,0.082,7.94351042729298e-21,MFAP2
ENSG00000099860,7.44073360626444e-25,0.996891525135413,0.609,0.377,2.40216643744641e-20,GADD45B
ENSG00000006327,9.92369509931502e-25,0.621574058583753,0.277,0.074,3.20376572586286e-20,TNFRSF12A
ENSG00000132507,3.46202955206756e-24,0.61014484503721,0.61,0.363,1.11768162058949e-19,EIF5A
ENSG00000170345,4.35137141282572e-24,1.41233703377021,0.635,0.424,1.40479674691666e-19,FOS
ENSG00000276409,9.97732769044615e-24,1.12003716082089,0.268,0.074,3.22108047158364e-19,CCL14
ENSG00000175602,1.35014784396311e-23,0.603219438600211,0.56,0.304,4.3588172994505e-19,CCDC85B
ENSG00000068650,1.35132209077284e-23,0.690431188118197,0.288,0.085,4.36260823785105e-19,ATP11A
ENSG00000186480,2.7968446894979e-23,0.708369842410195,0.272,0.077,9.02933339557501e-19,INSIG1
ENSG00000111339,6.92756375639929e-23,-0.721718741831546,0.09,0.233,2.23649468311595e-18,ART4
ENSG00000133800,1.46326347405392e-22,-0.824065753338046,0.49,0.65,4.72399979963567e-18,LYVE1
ENSG00000187479,1.76572182391505e-22,0.642463308607154,0.169,0.017,5.70045633632735e-18,C11orf96
ENSG00000213203,3.55201122068483e-22,-0.744086063108252,0.256,0.413,1.14673130248589e-17,GIMAP1
ENSG00000103187,6.20150046929208e-22,0.638153793464214,0.393,0.18,2.00209241150626e-17,COTL1
ENSG00000196954,1.1790896639724e-21,0.604767696316832,0.603,0.364,3.80657307116849e-17,CASP4
ENSG00000273149,3.90160499976722e-21,0.923250176134692,0.128,0,1.25959415812485e-16,AL138963.4
ENSG00000198786,6.45097753825125e-21,0.723310020337121,0.873,0.716,2.08263358844903e-16,MT-ND5
ENSG00000196126,8.76229368561981e-21,-0.613553990634098,0.267,0.437,2.8288188934655e-16,HLA-DRB1
ENSG00000197329,1.02149957885752e-20,0.587274832972801,0.377,0.158,3.29780924038363e-16,PELI1
ENSG00000198695,1.16727029642541e-20,0.789430221037504,0.323,0.129,3.76841542497981e-16,MT-ND6
ENSG00000156298,2.3936102173824e-20,-0.785737360206913,0.293,0.434,7.72753122579733e-16,TSPAN7
ENSG00000112096,4.51778880069864e-20,0.752715758529592,0.281,0.098,1.45852293641755e-15,SOD2
