,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000111145,5.33982657560399e-74,0.74479696039493,0.262,0.035,1.72390961166799e-69,ELK3
ENSG00000072736,4.08658993306422e-73,0.657047410994123,0.243,0.027,1.31931469399045e-68,NFATC3
ENSG00000180957,4.10349505214692e-73,0.595452898042762,0.368,0.089,1.32477234263511e-68,PITPNB
ENSG00000170525,6.45876506951417e-73,0.876835573475689,0.369,0.092,2.08514771504196e-68,PFKFB3
ENSG00000125257,1.53960623996293e-72,0.692072142193077,0.196,0.007,4.97046478509631e-68,ABCC4
ENSG00000164023,3.53756756164376e-72,1.11085211675347,0.207,0.013,1.14206831160107e-67,SGMS2
ENSG00000077044,1.04925973747905e-71,0.822647530334435,0.241,0.028,3.38743013647737e-67,DGKD
ENSG00000270641,1.31368719212797e-71,-2.74401432874455,0.148,0.365,4.24110773106595e-67,TSIX
ENSG00000133657,1.93020228510077e-71,1.30841630283145,0.391,0.12,6.23146505721932e-67,ATP13A3
ENSG00000124191,2.39022888851923e-71,0.832607466387421,0.3,0.059,7.71661494369548e-67,TOX2
ENSG00000134871,4.13295432405094e-71,1.53572324389515,0.535,0.244,1.33428297397661e-66,COL4A2
ENSG00000103342,5.73983565087489e-71,0.600662440151772,0.395,0.11,1.85304854152845e-66,GSPT1
ENSG00000131873,1.14923656913317e-70,1.05185982011124,0.295,0.057,3.71019533978952e-66,CHSY1
ENSG00000143179,1.14122757513318e-69,0.732381804502989,0.216,0.018,3.68433910355997e-65,UCK2
ENSG00000137845,1.2220475932501e-69,0.647900587889121,0.282,0.052,3.94525845004862e-65,ADAM10
ENSG00000188706,1.31034480549409e-69,0.627774954519531,0.24,0.029,4.23031717005713e-65,ZDHHC9
ENSG00000136261,2.34961745630941e-69,0.645279268583141,0.253,0.036,7.5855049959493e-65,BZW2
ENSG00000142611,3.35088974379224e-69,1.19372229409686,0.197,0.011,1.08180124488589e-64,PRDM16
ENSG00000156110,3.77266281604028e-69,1.50690770560671,0.423,0.151,1.21796646353044e-64,ADK
ENSG00000139289,5.72438266083753e-69,0.861565377811116,0.323,0.076,1.84805969822479e-64,PHLDA1
ENSG00000143514,8.4273477511877e-69,0.919409289540473,0.26,0.04,2.72068494799344e-64,TP53BP2
ENSG00000117143,4.14281763556415e-68,0.673811533955257,0.365,0.097,1.33746724546553e-63,UAP1
ENSG00000100731,6.25064800047824e-68,0.848346814646827,0.426,0.14,2.01795920047439e-63,PCNX1
ENSG00000141448,9.60942842872252e-68,0.750959398271029,0.358,0.095,3.10230787392878e-63,GATA6
ENSG00000142192,1.59983042707728e-67,0.738731715197487,0.546,0.23,5.16489255077628e-63,APP
ENSG00000182752,2.74395923656273e-67,2.52185026362135,0.311,0.076,8.85859799931911e-63,PAPPA
ENSG00000139117,3.43225520823548e-67,0.641511071172505,0.309,0.065,1.10806927142674e-62,CPNE8
ENSG00000100345,4.54416882570371e-67,0.620113307749918,0.388,0.114,1.46703946369018e-62,MYH9
ENSG00000136830,6.82757224453551e-67,0.664899491989199,0.263,0.046,2.20421342342584e-62,NIBAN2
ENSG00000143924,8.63757818064198e-67,1.08106723778174,0.474,0.181,2.78855573983846e-62,EML4
ENSG00000278540,2.47619682294391e-66,0.659126502981178,0.304,0.065,7.99415382319212e-62,ACACA
ENSG00000171310,3.65328171035355e-66,0.745321954847593,0.2,0.015,1.17942546737054e-61,CHST11
ENSG00000069399,6.3963753194679e-66,0.751586753367416,0.231,0.03,2.06500580813702e-61,BCL3
ENSG00000049759,1.05787268531183e-65,1.44782768109771,0.181,0.008,3.41523617726071e-61,NEDD4L
ENSG00000135048,1.37078816495721e-65,1.286548191972,0.359,0.103,4.42545251174785e-61,CEMIP2
ENSG00000138162,2.21366294355771e-65,0.824068294024179,0.231,0.029,7.14658944698172e-61,TACC2
ENSG00000198900,2.7608020387976e-65,0.843424586268316,0.575,0.259,8.91297330205416e-61,TOP1
ENSG00000196396,4.29886711600018e-65,1.27572170559471,0.359,0.106,1.3878462597295e-60,PTPN1
ENSG00000163811,4.50934617092833e-65,0.714783969257743,0.349,0.096,1.4557973178225e-60,WDR43
ENSG00000241343,4.53371467114984e-65,0.690461730964886,0.561,0.234,1.46366444443402e-60,RPL36A
ENSG00000145730,4.90612453367164e-65,0.607458133892329,0.466,0.167,1.58389324445055e-60,PAM
ENSG00000022267,5.58952710014419e-65,-0.969135920948336,0.676,0.757,1.80452292901055e-60,FHL1
ENSG00000163694,9.5928330150222e-65,0.703267148031675,0.177,0.007,3.09695021056977e-60,RBM47
ENSG00000178105,1.62527300829337e-64,0.839390385681162,0.333,0.086,5.24703137997431e-60,DDX10
ENSG00000062716,1.99743141790483e-64,0.814847957161904,0.699,0.387,6.44850758956394e-60,VMP1
ENSG00000102531,9.9756911972651e-64,0.680501455232767,0.423,0.141,3.22055214612507e-59,FNDC3A
ENSG00000163661,1.03236589345318e-63,1.76798163224135,0.192,0.014,3.33289005042425e-59,PTX3
ENSG00000038382,2.88788844218637e-63,2.0385273382748,0.446,0.184,9.32325904675449e-59,TRIO
ENSG00000013588,3.06124640875445e-63,0.906493441848867,0.165,0.004,9.88292790602288e-59,GPRC5A
ENSG00000170017,3.23257446175209e-63,1.14767563580128,0.204,0.021,1.04360433923204e-58,ALCAM
ENSG00000124762,3.5157578128003e-63,0.812348983518427,0.316,0.079,1.13502725228445e-58,CDKN1A
ENSG00000198722,9.99920596619649e-63,0.660547500730063,0.182,0.011,3.22814365412687e-58,UNC13B
ENSG00000116285,7.69638035122747e-62,0.768303526560047,0.355,0.104,2.48469943259028e-57,ERRFI1
ENSG00000212907,8.19717264875933e-62,2.05851020464254,0.447,0.187,2.64637521792546e-57,MT-ND4L
ENSG00000136546,1.485839645415e-61,-0.715871847314033,0.671,0.84,4.7968847112578e-57,SCN7A
ENSG00000113645,1.58104176574021e-61,0.830348557258943,0.161,0.004,5.10423523651571e-57,WWC1
ENSG00000172965,1.59275200436896e-61,1.68931269503192,0.444,0.186,5.14204057090476e-57,MIR4435-2HG
ENSG00000184178,2.11981871116444e-61,1.13129944541532,0.331,0.094,6.84362272712329e-57,SCFD2
ENSG00000164171,3.24617714684121e-61,1.09802613579158,0.401,0.143,1.04799583008622e-56,ITGA2
ENSG00000136997,5.17164492709259e-61,0.641761972374502,0.394,0.126,1.66961384826257e-56,MYC
ENSG00000145860,8.30418497688751e-61,0.69767819928906,0.344,0.097,2.68092307793836e-56,RNF145
ENSG00000138448,1.28867129907047e-60,0.747869978718028,0.399,0.133,4.16034642191911e-56,ITGAV
ENSG00000145819,4.08435504220592e-60,0.756813754942034,0.216,0.028,1.31859318182576e-55,ARHGAP26
ENSG00000115761,4.67804934565645e-60,0.619714684737601,0.306,0.075,1.51026145075173e-55,NOL10
ENSG00000052795,5.06200674946434e-60,0.721468644123214,0.219,0.031,1.63421825899707e-55,FNIP2
ENSG00000064042,7.07940552873682e-60,-0.865293880362554,0.717,0.85,2.28551528089739e-55,LIMCH1
ENSG00000187498,1.44568380821914e-59,1.54125168383664,0.569,0.303,4.66724560645468e-55,COL4A1
ENSG00000065911,1.57004566867148e-59,0.667960872537593,0.241,0.041,5.06873543673901e-55,MTHFD2
ENSG00000075151,1.62477879945082e-59,0.70788530144612,0.404,0.139,5.24543587614702e-55,EIF4G3
ENSG00000157765,2.264279975353e-59,0.692671757691882,0.173,0.011,7.31000147242964e-55,SLC34A2
ENSG00000038427,7.16060362628984e-59,1.03085262703565,0.508,0.229,2.31172927471141e-54,VCAN
ENSG00000162804,8.95039272760037e-59,0.955697852394589,0.427,0.159,2.8895447881785e-54,SNED1
ENSG00000118985,2.43668058689158e-58,1.55156187844294,0.507,0.248,7.86657960672078e-54,ELL2
ENSG00000169398,3.52162161205878e-58,0.641097154509542,0.454,0.174,1.13692032123706e-53,PTK2
ENSG00000173372,6.56116933381285e-58,-0.906056636200268,0.069,0.264,2.11820790772814e-53,C1QA
ENSG00000146278,1.10399617748497e-57,0.699753780239288,0.701,0.365,3.56414125939247e-53,PNRC1
ENSG00000090339,1.33523523122498e-57,0.823251615824394,0.338,0.102,4.31067342048671e-53,ICAM1
ENSG00000188906,1.83453560043434e-57,2.02117791906521,0.231,0.041,5.92261473244224e-53,LRRK2
ENSG00000196352,2.03671387907327e-57,1.03042590519117,0.3,0.08,6.57532708720015e-53,CD55
ENSG00000049540,2.2311135243234e-57,-1.01650520341914,0.471,0.669,7.20292690192567e-53,ELN
ENSG00000164182,3.32259109723604e-57,0.626325835685401,0.347,0.105,1.07266530983168e-52,NDUFAF2
ENSG00000078098,4.19644725840615e-57,1.05524659884101,0.292,0.078,1.35478103290384e-52,FAP
ENSG00000163399,4.30479729124823e-57,0.688397931588498,0.464,0.186,1.38976075750658e-52,ATP1A1
ENSG00000069122,6.61990313759257e-57,0.700535684240121,0.157,0.006,2.13716952894039e-52,ADGRF5
ENSG00000127954,8.21990728304717e-57,0.666514508316013,0.176,0.014,2.65371486725895e-52,STEAP4
ENSG00000213626,1.54729886713082e-56,-1.2759913367036,0.399,0.551,4.99529966264512e-52,LBH
ENSG00000124107,1.54912660604376e-56,1.26160795191455,0.316,0.088,5.00120033495168e-52,SLPI
ENSG00000084112,3.79354513815358e-56,0.766920775617996,0.336,0.1,1.2247081124015e-51,SSH1
ENSG00000096384,5.25153800141928e-56,0.759245491545093,0.657,0.348,1.6954065283782e-51,HSP90AB1
ENSG00000102760,1.47374746382623e-55,-1.03793313397471,0.742,0.767,4.75784631221659e-51,RGCC
ENSG00000170296,2.47698978478773e-55,0.824957837871654,0.302,0.086,7.9967138212087e-51,GABARAP
ENSG00000033867,4.53159489663432e-55,0.924491844997182,0.303,0.085,1.46298009642942e-50,SLC4A7
ENSG00000170921,4.79842880139049e-55,1.14711361027675,0.37,0.135,1.54912475424091e-50,TANC2
ENSG00000228696,7.95097159950665e-55,0.610402442649188,0.179,0.017,2.56689167118473e-50,ARL17B
ENSG00000080824,8.60185850869439e-55,0.732351604171493,0.686,0.377,2.7770240009469e-50,HSP90AA1
ENSG00000256235,1.55650418105631e-54,0.585600593675215,0.357,0.116,5.02501809812219e-50,SMIM3
ENSG00000049323,2.23829090085041e-54,0.744564812973937,0.573,0.277,7.22609834430546e-50,LTBP1
ENSG00000133816,8.87821617431027e-54,0.769235800009803,0.248,0.053,2.86624330971433e-49,MICAL2
ENSG00000173369,9.48145178405171e-54,-1.00980212037884,0.086,0.277,3.06099189396325e-49,C1QB
ENSG00000064393,4.03688695174182e-53,0.657931618541271,0.309,0.088,1.30326858350033e-48,HIPK2
ENSG00000119681,4.46978488184143e-53,0.747033222257636,0.678,0.374,1.44302535125369e-48,LTBP2
ENSG00000103196,5.05311997187787e-53,0.857612326573517,0.693,0.414,1.63134925172105e-48,CRISPLD2
ENSG00000182185,6.79624688531804e-53,0.682893055999951,0.231,0.044,2.19410034445608e-48,RAD51B
ENSG00000171858,7.54103328819698e-53,0.674528936263201,0.599,0.309,2.43454718676151e-48,RPS21
ENSG00000107249,9.68611667009419e-53,2.29385113792951,0.387,0.163,3.12706590577321e-48,GLIS3
ENSG00000145147,1.33596115253731e-52,-1.07040405608839,0.629,0.765,4.31301698485146e-48,SLIT2
ENSG00000117479,2.12417307620592e-52,0.850415916401294,0.45,0.191,6.85768035922318e-48,SLC19A2
ENSG00000254254,2.49454198446919e-52,-1.83701801429774,0.033,0.19,8.05337934266032e-48,AC012349.1
ENSG00000120254,2.79850950195286e-52,0.927945874260225,0.425,0.177,9.03470807610462e-48,MTHFD1L
ENSG00000129116,4.29741643687543e-52,-1.01595960099379,0.581,0.691,1.38737792248086e-47,PALLD
ENSG00000206560,6.51189326986877e-52,0.713331820963862,0.239,0.052,2.10229962324444e-47,ANKRD28
ENSG00000145349,7.81687055170649e-52,1.25672630694508,0.516,0.255,2.52359848891292e-47,CAMK2D
ENSG00000147257,9.49384837607739e-52,-0.927503492003019,0.61,0.708,3.06499400973283e-47,GPC3
ENSG00000156052,2.35792786151669e-51,0.629824931156876,0.423,0.165,7.61233430812047e-47,GNAQ
ENSG00000071054,8.11955556155404e-51,1.55278991916388,0.39,0.157,2.62131731749211e-46,MAP4K4
ENSG00000091039,5.01724837751996e-50,0.988450085592235,0.618,0.327,1.61976846619854e-45,OSBPL8
ENSG00000151726,6.37947073249307e-50,0.603682640483879,0.199,0.032,2.05954833127806e-45,ACSL1
ENSG00000184220,2.75676687488489e-49,0.989040025814291,0.395,0.16,8.89994617887839e-45,CMSS1
ENSG00000134333,3.02194757113573e-49,0.791669033474045,0.548,0.279,9.75605553865459e-45,LDHA
ENSG00000167641,4.8863776016788e-49,-1.25868111190799,0.317,0.491,1.57751814492598e-44,PPP1R14A
ENSG00000169908,5.00665859639637e-49,0.631292655860303,0.17,0.02,1.6163496612606e-44,TM4SF1
ENSG00000151491,1.05407146133323e-48,0.777509099694331,0.23,0.052,3.4029643057682e-44,EPS8
ENSG00000115221,1.70705495735186e-48,0.713018578905497,0.125,0.002,5.51105622431475e-44,ITGB6
ENSG00000167972,1.79440785546248e-48,1.20417792503117,0.13,0.004,5.79306632057506e-44,ABCA3
ENSG00000113448,2.59096576824933e-48,0.894970881346952,0.559,0.28,8.36467388621614e-44,PDE4D
ENSG00000048540,3.15545298985772e-48,0.821941940245197,0.134,0.005,1.01870644324567e-43,LMO3
ENSG00000138061,4.88307499611348e-48,0.974164036587425,0.178,0.026,1.57645193174527e-43,CYP1B1
ENSG00000241644,7.8067704806581e-48,-1.41060091533369,0.341,0.502,2.52033778197566e-43,INMT
ENSG00000156076,8.38652756639902e-48,1.06337658024556,0.137,0.007,2.70750655953626e-43,WIF1
ENSG00000187193,3.11101893531612e-47,1.51850274251719,0.439,0.198,1.00436135307746e-42,MT1X
ENSG00000160145,7.93908391413897e-47,0.953388764939763,0.302,0.096,2.56305385084062e-42,KALRN
ENSG00000138821,1.08950543130039e-46,0.934164461523139,0.137,0.008,3.51735933441018e-42,SLC39A8
ENSG00000091129,2.16504335076715e-46,1.21179179002593,0.152,0.015,6.98962595361667e-42,NRCAM
ENSG00000077943,3.29841338527103e-46,-0.88475587570806,0.491,0.673,1.0648597773009e-41,ITGA8
ENSG00000118596,3.84756522729614e-46,0.85323088304523,0.318,0.11,1.24214795798028e-41,SLC16A7
ENSG00000138135,4.04156487268371e-46,1.47890322421484,0.229,0.059,1.30477880349721e-41,CH25H
ENSG00000154188,5.30743691428804e-46,-1.01281297617937,0.417,0.577,1.71345293340875e-41,ANGPT1
ENSG00000122786,6.59444198275619e-46,-0.679121607080583,0.754,0.808,2.12894964971301e-41,CALD1
ENSG00000154217,1.95652828291639e-45,0.747140151404102,0.239,0.059,6.31645590856728e-41,PITPNC1
ENSG00000099860,2.71098805137494e-45,0.996544150911511,0.518,0.259,8.75215382505886e-41,GADD45B
ENSG00000116991,2.7610694782383e-45,1.11840711130114,0.231,0.056,8.91383670354453e-41,SIPA1L2
ENSG00000141338,3.41109767574341e-45,-0.960591686113691,0.396,0.553,1.101238773637e-40,ABCA8
ENSG00000171476,6.79390069415289e-45,0.676526330592137,0.156,0.019,2.19334290010032e-40,HOPX
ENSG00000257923,7.50440074655836e-45,0.868409695997543,0.504,0.264,2.4227207370189e-40,CUX1
ENSG00000147905,1.29136972355213e-44,0.619420085787573,0.459,0.21,4.16905801551571e-40,ZCCHC7
ENSG00000140443,1.71739530610792e-44,0.85741920485092,0.463,0.222,5.54443900623881e-40,IGF1R
ENSG00000123610,2.24242118252136e-44,1.455858690231,0.265,0.085,7.23943254565197e-40,TNFAIP6
ENSG00000047936,2.32223398852215e-44,1.32509121143744,0.119,0.003,7.4971002085449e-40,ROS1
ENSG00000229415,2.90102116719987e-44,0.895549654860081,0.135,0.01,9.36565673618807e-40,SFTA3
ENSG00000130449,1.9661858432141e-43,0.602770159748129,0.415,0.177,6.34763437623242e-39,ZSWIM6
ENSG00000138685,2.96848599626045e-43,0.978660709574747,0.266,0.082,9.58346019032723e-39,FGF2
ENSG00000145685,8.53589278241391e-43,0.709529204595136,0.257,0.076,2.75572762587451e-38,LHFPL2
ENSG00000165072,1.56195494189175e-42,-0.870695334338105,0.457,0.625,5.04261533440333e-38,MAMDC2
ENSG00000169071,2.12768098001689e-42,0.7550906327197,0.346,0.132,6.86900527588653e-38,ROR2
ENSG00000103489,3.27884266363831e-42,1.41066055409538,0.294,0.105,1.05854156552899e-37,XYLT1
ENSG00000115738,8.18993753886723e-42,0.778287085714529,0.495,0.25,2.6440394350479e-37,ID2
ENSG00000133030,1.02535821267814e-41,0.639755037419307,0.437,0.196,3.31026645381009e-37,MPRIP
ENSG00000167772,1.10886899147225e-41,0.765559827622152,0.334,0.131,3.57987265206902e-37,ANGPTL4
ENSG00000163531,1.13801961932671e-41,-1.3007125610762,0.131,0.294,3.67398253903434e-37,NFASC
ENSG00000167642,1.13919192604182e-41,-0.997282184334167,0.269,0.435,3.67776721403342e-37,SPINT2
ENSG00000198846,2.06739223806725e-41,0.627412671760864,0.107,0.001,6.67436910137631e-37,TOX
ENSG00000132170,5.5961832717225e-41,0.637067350655708,0.15,0.02,1.80667180744289e-36,PPARG
ENSG00000131400,1.22878004195931e-40,0.594703642604674,0.164,0.027,3.96699348746142e-36,NAPSA
ENSG00000222041,3.89625964784598e-40,1.39529291247883,0.379,0.184,1.2578684647106e-35,CYTOR
ENSG00000189067,5.77969573925199e-40,0.618474632799814,0.708,0.44,1.86591697246011e-35,LITAF
ENSG00000163638,1.72947819060421e-39,1.33869709709375,0.24,0.071,5.58344739054663e-35,ADAMTS9
ENSG00000244734,2.13327479264775e-39,0.93951157174224,0.107,0.003,6.887064340584e-35,HBB
ENSG00000165379,3.29095241126322e-39,1.40766922842749,0.25,0.079,1.06245107645222e-34,LRFN5
ENSG00000267262,3.52144478430161e-39,-1.26670127445668,0.017,0.131,1.13686323416393e-34,AC011444.2
ENSG00000120913,1.81208826807224e-38,-1.09086058892449,0.186,0.343,5.85014576464443e-34,PDLIM2
ENSG00000176971,1.87616800255465e-38,-1.06215699859518,0.206,0.375,6.05702077944744e-34,FIBIN
ENSG00000145592,2.94523398708247e-38,0.61493803117661,0.708,0.45,9.50839340389704e-34,RPL37
ENSG00000130844,3.66036742368694e-38,0.644906891257765,0.274,0.092,1.18171301906309e-33,ZNF331
ENSG00000102265,7.92723760886247e-38,2.00939255329402,0.642,0.423,2.55922938964516e-33,TIMP1
ENSG00000082397,9.65694872298234e-38,0.873599316877649,0.336,0.136,3.11764932572762e-33,EPB41L3
ENSG00000142089,1.44475779914903e-37,1.0307304562579,0.646,0.465,4.66425607877274e-33,IFITM3
ENSG00000186417,2.2702412695833e-37,0.617525954127059,0.112,0.007,7.32924691472272e-33,GLDN
ENSG00000150636,4.24984477942667e-37,-0.900907008689832,0.405,0.551,1.37201988859011e-32,CCDC102B
ENSG00000075391,5.07297048995673e-37,1.19511575553072,0.362,0.168,1.63775779297763e-32,RASAL2
ENSG00000133805,1.43190714085546e-36,0.704264741051935,0.15,0.026,4.62276901353778e-32,AMPD3
ENSG00000144331,2.45994922407585e-36,1.2700013513633,0.129,0.016,7.94170007500646e-32,ZNF385B
ENSG00000081041,2.97145300664653e-36,0.751270964468953,0.154,0.029,9.59303888665766e-32,CXCL2
ENSG00000164442,3.2219945886315e-36,-1.20768233435258,0.303,0.443,1.04018873299379e-31,CITED2
ENSG00000124749,5.88587622382075e-36,-1.21729474154552,0.191,0.348,1.90019628009829e-31,COL21A1
ENSG00000116132,7.06348836585411e-36,0.724916614180106,0.417,0.206,2.28037658403234e-31,PRRX1
ENSG00000121904,1.02102532946987e-35,0.617342340955464,0.111,0.008,3.29627817366052e-31,CSMD2
ENSG00000101347,1.72893422958638e-35,-0.781976269346965,0.541,0.652,5.58169126679666e-31,SAMHD1
ENSG00000148848,2.11096546802373e-35,0.703972022383578,0.101,0.005,6.81504091696781e-31,ADAM12
ENSG00000115541,2.29188375462708e-35,0.687873107471059,0.368,0.174,7.39911751343807e-31,HSPE1
ENSG00000247498,2.80596950318395e-35,0.658667819259036,0.105,0.007,9.05879194407905e-31,GPRC5D-AS1
ENSG00000182492,6.29502404822899e-35,1.15161446500842,0.466,0.279,2.03228556373025e-30,BGN
ENSG00000198786,8.38879312758893e-35,0.63803384854969,0.629,0.394,2.70823797331081e-30,MT-ND5
ENSG00000164647,1.3548417217197e-34,0.843244909638565,0.23,0.079,4.37397101439988e-30,STEAP1
ENSG00000163637,1.61090506853742e-34,0.681220970299784,0.422,0.208,5.20064592326619e-30,PRICKLE2
ENSG00000156508,2.46180172117403e-34,0.587522104734036,0.881,0.557,7.94768067663825e-30,EEF1A1
ENSG00000151276,3.15923834339603e-34,0.657350573006031,0.315,0.131,1.01992850678197e-29,MAGI1
ENSG00000109971,3.69935046349359e-34,0.833709182457843,0.474,0.269,1.19429830363427e-29,HSPA8
