,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000152818,2.8853267944283e-05,-0.808475737705413,0.223,0.31,0.931498902313232,UTRN
ENSG00000163815,3.48322763008998e-05,0.746817792119669,0.209,0.125,1,CLEC3B
ENSG00000170801,3.89534092307381e-05,-0.71335339276151,0.36,0.439,1,HTRA3
ENSG00000082438,4.84986785269708e-05,-0.809792535208484,0.076,0.136,1,COBLL1
ENSG00000144724,4.91312718317394e-05,-0.832203680607048,0.217,0.296,1,PTPRG
ENSG00000169429,6.1609474089034e-05,1.19506813725674,0.127,0.062,1,CXCL8
ENSG00000129038,6.62590677356729e-05,-0.726739520800268,0.269,0.332,1,LOXL1
ENSG00000168038,0.000118733534772013,-0.672869969775641,0.052,0.1,1,ULK4
ENSG00000231246,0.000156773113251523,-0.809424898459639,0.06,0.109,1,AL445426.1
ENSG00000133083,0.000198806184871125,-0.80417374096683,0.203,0.276,1,DCLK1
ENSG00000146648,0.000243340678075209,-0.830900240331946,0.261,0.332,1,EGFR
ENSG00000116117,0.000384973706530091,-1.06620533719388,0.165,0.227,1,PARD3B
ENSG00000185008,0.00049087565813992,-0.993747175552605,0.071,0.12,1,ROBO2
ENSG00000158321,0.000611195432743543,-0.806923852402549,0.144,0.205,1,AUTS2
ENSG00000163734,0.00110812908221423,0.735214893513481,0.132,0.078,1,CXCL3
ENSG00000128512,0.00142726619947917,-0.914507861531936,0.141,0.194,1,DOCK4
ENSG00000095637,0.00173667763414028,-0.676932988777753,0.099,0.149,1,SORBS1
ENSG00000079482,0.00186278407600117,-0.656881938592218,0.075,0.118,1,OPHN1
ENSG00000178031,0.00239819905339043,-0.818819353777513,0.078,0.12,1,ADAMTSL1
ENSG00000214548,0.00347897364450998,-0.669770309972026,0.541,0.539,1,MEG3
ENSG00000156218,0.00374447925840774,-0.635521858709866,0.177,0.227,1,ADAMTSL3
ENSG00000117868,0.00562808945449664,-0.784974008217704,0.278,0.196,1,ESYT2
ENSG00000121440,0.00667552302653158,-1.0149480167179,0.141,0.183,1,PDZRN3
ENSG00000183580,0.00729650784368603,-0.875334764793364,0.095,0.134,1,FBXL7
ENSG00000148498,0.0088399038105637,-0.622497381953006,0.14,0.183,1,PARD3
