,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000146072,2.28889379293383e-05,-0.639455699909743,0.165,0.255,0.738946472110759,TNFRSF21
ENSG00000124780,2.63823081758432e-05,-0.63445390488557,0.242,0.35,0.851726437148923,KCNK17
ENSG00000183963,2.85872862638055e-05,-0.604161403035189,0.24,0.326,0.922911949740698,SMTN
ENSG00000148180,2.98827930336291e-05,-0.646309740947148,0.607,0.584,0.96473609029768,GSN
ENSG00000196126,3.74480722015134e-05,-0.737941778811879,0.198,0.284,1,HLA-DRB1
ENSG00000165795,4.49606514301995e-05,-0.650103102328476,0.384,0.439,1,NDRG2
ENSG00000132031,4.99193214925461e-05,-0.814950910126134,0.148,0.229,1,MATN3
ENSG00000182742,6.93567215627944e-05,-0.662996344372519,0.148,0.226,1,HOXB4
ENSG00000134532,7.14047404646874e-05,0.62071718531177,0.265,0.153,1,SOX5
ENSG00000116729,7.68505719010448e-05,-0.605625538890527,0.402,0.445,1,WLS
ENSG00000214548,9.868861724117e-05,-0.865189288909008,0.155,0.237,1,MEG3
ENSG00000115875,0.000102487983600851,-0.67630534192655,0.422,0.453,1,SRSF7
ENSG00000115457,0.000105981726329111,0.637118624231984,0.52,0.379,1,IGFBP2
ENSG00000144746,0.000139549795969818,-0.679212952445106,0.434,0.447,1,ARL6IP5
ENSG00000127955,0.000147566185735571,-0.620143337368706,0.205,0.279,1,GNAI1
ENSG00000143546,0.000165323267100387,0.703558123959942,0.101,0.034,1,S100A8
ENSG00000085662,0.000225078507703277,-0.587274511792707,0.096,0.166,1,AKR1B1
ENSG00000213614,0.000232063366270119,-0.598920024143489,0.18,0.255,1,HEXA
ENSG00000204642,0.000275707419666276,-0.685416855766988,0.212,0.276,1,HLA-F
ENSG00000104870,0.00034939165137296,-0.70238587019668,0.37,0.397,1,FCGRT
ENSG00000121361,0.000352256097802924,-0.640679467690334,0.214,0.282,1,KCNJ8
ENSG00000173917,0.000366390377252086,-0.642556691493704,0.162,0.234,1,HOXB2
ENSG00000100100,0.000466575376232128,-0.646902865375177,0.116,0.182,1,PIK3IP1
ENSG00000171729,0.000473931107735171,-0.652818201706406,0.103,0.168,1,TMEM51
ENSG00000168899,0.000522056533778179,-0.765540835953938,0.409,0.424,1,VAMP5
ENSG00000153774,0.000522763871244306,-0.672733329831178,0.324,0.368,1,CFDP1
ENSG00000140807,0.0005432006437304,-0.679459365780192,0.11,0.176,1,NKD1
ENSG00000134531,0.00056260420177352,-0.795827104789233,0.231,0.287,1,EMP1
ENSG00000093010,0.000599599413984034,-0.615083866431099,0.375,0.405,1,COMT
ENSG00000220205,0.000658510867454984,-0.624393937411914,0.488,0.489,1,VAMP2
ENSG00000163754,0.000853922950062099,-0.590122468316763,0.148,0.213,1,GYG1
ENSG00000000971,0.000873597135281531,-0.725886463660327,0.294,0.342,1,CFH
ENSG00000174684,0.00103263023584688,-0.585760544992053,0.105,0.166,1,B4GAT1
ENSG00000115602,0.0010366645867704,1.13181229014912,0.107,0.047,1,IL1RL1
ENSG00000204977,0.00106689849096862,-0.620448805196247,0.096,0.155,1,TRIM13
ENSG00000181744,0.00109521067841858,-0.651520248629687,0.109,0.168,1,DIPK2A
ENSG00000187688,0.00127046315913824,-0.604975384673567,0.198,0.258,1,TRPV2
ENSG00000161544,0.00184625469289579,-0.625148382991817,0.327,0.374,1,CYGB
ENSG00000182054,0.00240082103541674,-0.608494606776923,0.185,0.239,1,IDH2
ENSG00000074416,0.00294599958232187,-0.700211650206129,0.29,0.321,1,MGLL
ENSG00000126218,0.00330617995326605,-0.667274146135967,0.327,0.363,1,F10
ENSG00000128274,0.00393981693807728,-0.633594281237564,0.1,0.15,1,A4GALT
ENSG00000137872,0.00613726086630384,-0.611086612635982,0.19,0.239,1,SEMA6D
ENSG00000023318,0.00656084974456172,-0.619211022733165,0.27,0.297,1,ERP44
ENSG00000111275,0.00719901260254427,-0.612934314381245,0.206,0.247,1,ALDH2
ENSG00000114315,0.00820836125005098,-0.622920739378872,0.399,0.413,1,HES1
ENSG00000049449,0.00889005280313309,-0.598024497413662,0.361,0.379,1,RCN1
