,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000104626,5.4900680171182e-272,1.52636111385182,0.612,0.105,1.8412590115811e-267,ERI1
ENSG00000198010,1.62783084279151e-270,0.900469852305775,0.494,0.059,5.45941908055415e-266,DLGAP2
ENSG00000156804,3.86001951085147e-268,1.88970795871713,0.894,0.261,1.29457334354936e-263,FBXO32
ENSG00000148848,3.19599601253811e-267,1.98321722196595,0.972,0.35,1.07187314268503e-262,ADAM12
ENSG00000127399,8.17492709655365e-266,0.697583366141351,0.406,0.039,2.74170704964216e-261,LRRC61
ENSG00000163393,7.37901760576152e-264,0.973900397649374,0.629,0.105,2.4747749246203e-259,SLC22A15
ENSG00000144893,1.99578315170819e-262,1.5699340360492,0.829,0.216,6.69345753419892e-258,MED12L
ENSG00000197147,1.65970956605741e-260,1.00201568679353,0.616,0.101,5.56633394264333e-256,LRRC8B
ENSG00000143387,1.75718451160601e-258,1.20738191661612,0.72,0.147,5.89324541502425e-254,CTSK
ENSG00000173281,4.98780814270716e-258,0.768034438903171,0.566,0.082,1.67281109490113e-253,PPP1R3B
ENSG00000113742,1.93444709395515e-254,1.74718737685249,0.922,0.332,6.48774866370677e-250,CPEB4
ENSG00000074964,1.4153036161373e-252,1.26591602178783,0.872,0.247,4.74664526780128e-248,ARHGEF10L
ENSG00000138162,2.1735031595935e-245,1.43435667831247,0.928,0.341,7.28949489664469e-241,TACC2
ENSG00000174705,4.08280582510507e-245,2.09565340953068,0.967,0.576,1.36929141762374e-240,SH3PXD2B
ENSG00000169306,1.72656569316425e-241,1.37687451923217,0.618,0.115,5.79055602173427e-237,IL1RAPL1
ENSG00000186314,1.3432947793732e-240,1.47055390736896,0.846,0.24,4.50514203106182e-236,PRELID2
ENSG00000237596,2.19163828840287e-240,1.68404919435866,0.879,0.287,7.35031649164556e-236,AL138828.1
ENSG00000162390,2.27610780415258e-239,1.12249147634189,0.809,0.204,7.63361035356692e-235,ACOT11
ENSG00000261404,2.45902377763895e-239,2.03763175458589,0.668,0.145,8.2470739454455e-235,AC138627.1
ENSG00000117643,1.5426720846756e-237,1.52203227301914,0.85,0.256,5.17381363758501e-233,MAN1C1
ENSG00000163395,1.57010865139433e-237,0.991333738039543,0.443,0.055,5.26583039504629e-233,IGFN1
ENSG00000157873,3.47526723041978e-235,0.712108507506432,0.586,0.095,1.16553512373819e-230,TNFRSF14
ENSG00000112183,4.15203265551186e-230,0.901992569071951,0.618,0.113,1.39250871200557e-225,RBM24
ENSG00000154655,2.128905422159e-227,1.08516624315869,0.892,0.248,7.13992300483686e-223,L3MBTL4
ENSG00000266846,2.55209856101462e-227,0.647456858126341,0.519,0.076,8.55922815393083e-223,AP001021.3
ENSG00000134470,1.47161618966592e-225,1.18572487430338,0.725,0.167,4.93550637690158e-221,IL15RA
ENSG00000185760,7.45015614749598e-225,1.27176184322822,0.423,0.055,2.4986333687472e-220,KCNQ5
ENSG00000100490,9.73622901766005e-223,1.87938315522813,0.937,0.457,3.26533648794283e-218,CDKL1
ENSG00000087076,1.23218716513198e-221,0.725948350853686,0.622,0.115,4.13250931441964e-217,HSD17B14
ENSG00000162496,1.99491813101614e-221,1.33098168521421,0.757,0.192,6.69055642780192e-217,DHRS3
ENSG00000170873,1.42149770973033e-220,1.01812117646863,0.82,0.206,4.76741901889358e-216,MTSS1
ENSG00000165197,7.19503379194813e-218,0.709344532403845,0.377,0.041,2.41307043314356e-213,VEGFD
ENSG00000136235,1.38080077572638e-217,0.784955779354851,0.62,0.117,4.63092964163114e-213,GPNMB
ENSG00000248587,8.46214927617261e-217,0.611463532777547,0.516,0.078,2.83803562424277e-212,GDNF-AS1
ENSG00000186472,1.03963040994726e-215,0.839415632564194,0.534,0.088,3.48671246888113e-211,PCLO
ENSG00000183098,3.78251028346216e-215,1.61131486611919,0.924,0.341,1.26857829886754e-210,GPC6
ENSG00000163075,6.74712694097507e-213,0.678816937422359,0.397,0.048,2.26285143346422e-208,CFAP221
ENSG00000254787,1.82656484379032e-209,0.782110062974305,0.551,0.095,6.12593317310397e-205,AP001825.1
ENSG00000106772,2.21146820816087e-208,1.73265967039464,0.985,0.564,7.41682207652992e-204,PRUNE2
ENSG00000251562,1.30341980725959e-205,0.787436859040911,1,1,4.37140934958722e-201,MALAT1
ENSG00000134107,3.47875364017223e-204,0.863169194232449,0.551,0.098,1.16670439584096e-199,BHLHE40
ENSG00000167363,1.460963034775e-200,0.679794529658569,0.544,0.097,4.89977782602839e-196,FN3K
ENSG00000152256,5.068894851977e-199,0.647033240098653,0.481,0.076,1.70000595545605e-194,PDK1
ENSG00000141458,8.54149222689046e-198,1.49334773952271,0.837,0.292,2.86464566305452e-193,NPC1
ENSG00000177570,1.33532702774646e-196,1.02866320134424,0.744,0.185,4.47841978565608e-192,SAMD12
ENSG00000165238,2.31715663264645e-195,0.872780343448323,0.733,0.182,7.77127991456965e-191,WNK2
ENSG00000157502,1.4634853579653e-192,0.709645864225159,0.46,0.072,4.90823719354401e-188,PWWP3B
ENSG00000226445,2.31732393925298e-190,0.891154099878262,0.473,0.077,7.77184102746665e-186,BX322234.1
ENSG00000139832,1.00690872850489e-187,0.607663444332836,0.31,0.032,3.37697049365969e-183,RAB20
ENSG00000130164,1.4411980531761e-187,1.40437603781018,0.727,0.201,4.833490030742e-183,LDLR
ENSG00000150672,7.32084116982465e-187,1.57088929734104,0.981,0.666,2.45526371153579e-182,DLG2
ENSG00000204131,7.34471116183448e-187,1.19693706412106,0.887,0.323,2.46326922945605e-182,NHSL2
ENSG00000166900,2.65067219614736e-186,0.709560512527553,0.673,0.154,8.88982441143902e-182,STX3
ENSG00000107362,4.38335108111192e-183,1.22355300710589,0.653,0.161,1.47008828558332e-178,ABHD17B
ENSG00000112419,9.16002384889608e-183,1.5060366055929,0.937,0.492,3.07208879844277e-178,PHACTR2
ENSG00000145087,2.3188860055892e-180,1.15406083396655,0.805,0.251,7.77707988554506e-176,STXBP5L
ENSG00000166669,6.39112240671638e-180,1.2395485727994,0.785,0.248,2.14345463276454e-175,ATF7IP2
ENSG00000096060,9.62022106844818e-179,1.00402541145574,0.753,0.208,3.22642974193615e-174,FKBP5
