,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000259255,3.90099695136198e-05,0.744448660237656,0.209,0.035,1,AC073941.1
ENSG00000115457,4.06328286663291e-05,-1.36710065822649,0.184,0.365,1,IGFBP2
ENSG00000131981,4.17856474326803e-05,-0.780542736375721,0.785,0.791,1,LGALS3
ENSG00000138134,4.37857568662742e-05,0.986823331552432,0.35,0.139,1,STAMBPL1
ENSG00000105894,5.64136877434763e-05,-0.650375742987102,0.092,0.261,1,PTN
ENSG00000182185,5.8216334933077e-05,1.39334453054324,0.699,0.409,1,RAD51B
ENSG00000244694,5.84858076608962e-05,-0.64895100488502,0.043,0.191,1,PTCHD4
ENSG00000166347,6.10993343634215e-05,0.592188605795801,0.558,0.339,1,CYB5A
ENSG00000164692,6.18078155778525e-05,-1.35774404871039,0.877,0.922,1,COL1A2
ENSG00000118849,6.2174445950172e-05,-1.09852308858005,0.135,0.313,1,RARRES1
ENSG00000148655,6.29506633544679e-05,0.858843714623296,0.497,0.252,1,LRMDA
ENSG00000140836,6.32168574737571e-05,1.85142663914506,0.632,0.383,1,ZFHX3
ENSG00000107562,6.90617936996933e-05,-0.995687625008065,0.233,0.409,1,CXCL12
ENSG00000241343,8.09304150145112e-05,-0.931766810946769,0.632,0.687,1,RPL36A
ENSG00000143013,8.81789546697568e-05,-0.806420449058815,0.344,0.487,1,LMO4
ENSG00000105835,9.64114860099256e-05,0.644084383941756,0.736,0.47,1,NAMPT
ENSG00000185022,9.7865019842365e-05,0.747464389603644,0.564,0.365,1,MAFF
ENSG00000136237,9.91903244966948e-05,0.737234077256662,0.239,0.061,1,RAPGEF5
ENSG00000236790,0.00010553593606246,1.13047721204108,0.288,0.096,1,LINC00299
ENSG00000184838,0.000112959446991042,-0.665524931248278,0.037,0.174,1,PRR16
ENSG00000142541,0.000114885102933012,-1.01530551415824,0.877,0.887,1,RPL13A
ENSG00000141753,0.000117823831279151,-0.978449924267694,0.65,0.722,1,IGFBP4
ENSG00000075624,0.000127908206383066,0.641324051955802,0.957,0.922,1,ACTB
ENSG00000165507,0.000128043055280486,0.633316448617868,0.644,0.391,1,DEPP1
ENSG00000143919,0.00013176080607986,0.598154862573464,0.344,0.13,1,CAMKMT
ENSG00000196569,0.000141417131568195,-0.933933205505304,0.074,0.235,1,LAMA2
ENSG00000154096,0.000149427490228355,-1.44322439575158,0.086,0.235,1,THY1
ENSG00000150867,0.000157381492487334,0.678998731934147,0.442,0.226,1,PIP4K2A
ENSG00000084207,0.000162445305838052,0.771417519235258,0.853,0.809,1,GSTP1
ENSG00000198431,0.000168137880421075,0.67014638676449,0.583,0.33,1,TXNRD1
