,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000139289,3.60409486881659e-09,0.614397939387876,0.295,0.21,0.000116354598744875,PHLDA1
ENSG00000088387,3.64416257501115e-09,0.711619106980994,0.616,0.693,0.00011764814457166,DOCK9
ENSG00000108854,5.19702529933899e-09,0.618262256491301,0.422,0.354,0.00016778076476386,SMURF2
ENSG00000164035,8.27380686948127e-09,0.6711828309011,0.321,0.246,0.000267111580974333,EMCN
ENSG00000117519,8.58396639521828e-09,0.679747373785849,0.444,0.407,0.000277124771103227,CNN3
ENSG00000162407,1.30142056483709e-08,0.626140731156734,0.433,0.363,0.000420150615152007,PLPP3
ENSG00000069122,1.61320891657983e-08,0.70053008680914,0.591,0.611,0.000520808366628634,ADGRF5
ENSG00000163513,1.84351779798024e-08,0.675203459967005,0.56,0.582,0.00059516128589994,TGFBR2
ENSG00000130449,2.11207732027226e-08,0.652839731681516,0.274,0.192,0.000681863042076695,ZSWIM6
ENSG00000175866,2.63235564348557e-08,0.589204954996753,0.269,0.19,0.000849829695942883,BAIAP2
ENSG00000137478,2.90442836111537e-08,0.803566187677663,0.401,0.332,0.000937665652102487,FCHSD2
ENSG00000134531,4.65539541592494e-08,0.686814641660185,0.775,0.84,0.00150294785607721,EMP1
ENSG00000163171,4.76034142091206e-08,0.593233147654552,0.433,0.387,0.00153682862432725,CDC42EP3
ENSG00000099139,1.08489171732458e-07,0.729269871449754,0.292,0.217,0.00350246442021068,PCSK5
ENSG00000169398,1.2785105256645e-07,0.691668709540673,0.423,0.375,0.00412754338105526,PTK2
ENSG00000170921,1.65494236553121e-07,0.705501651330652,0.183,0.112,0.00534281593288097,TANC2
ENSG00000081803,1.69187669691446e-07,0.734186258797606,0.298,0.223,0.00546205472831865,CADPS2
ENSG00000185010,2.62462091012539e-07,0.593798077237556,0.589,0.59,0.00847332614624882,F8
ENSG00000123358,3.41778167563591e-07,0.739183105511748,0.462,0.419,0.011033966361623,NR4A1
ENSG00000118503,5.96814981830754e-07,0.777981717991453,0.234,0.168,0.0192675748734241,TNFAIP3
ENSG00000265107,8.33168423599771e-07,0.682054200175894,0.705,0.783,0.026898009387495,GJA5
ENSG00000163638,9.99752713513571e-07,1.03824946052006,0.262,0.201,0.0322760166030721,ADAMTS9
ENSG00000182197,1.10739919780336e-06,0.961310604021723,0.289,0.224,0.0357512757018836,EXT1
ENSG00000046889,2.53449645099459e-06,0.628175346570319,0.442,0.403,0.0818236834239094,PREX2
ENSG00000049540,2.58005753901554e-06,0.799919843020915,0.288,0.221,0.0832945775895778,ELN
ENSG00000090339,2.5835377025414e-06,1.05713120161541,0.349,0.308,0.0834069311888465,ICAM1
ENSG00000137507,2.86632455561233e-06,0.643725486151279,0.59,0.632,0.0925364219533884,LRRC32
ENSG00000111912,3.72890175029067e-06,0.623999948227191,0.24,0.182,0.120383864106384,NCOA7
ENSG00000187513,4.52275872207616e-06,0.782637301467129,0.277,0.222,0.146012742583507,GJA4
ENSG00000140105,4.85270466764666e-06,0.611139186552832,0.54,0.573,0.156664717490305,WARS
ENSG00000090006,5.67104204669293e-06,0.58701262349369,0.485,0.474,0.183083921435435,LTBP4
ENSG00000164265,7.36541015044767e-06,1.44202393344246,0.312,0.287,0.237784901297053,SCGB3A2
ENSG00000118292,7.65679349874142e-06,0.614915491835755,0.242,0.186,0.247191921313368,C1orf54
ENSG00000159176,8.01808738186576e-06,0.596785584758031,0.419,0.407,0.258855933036154,CSRP1
ENSG00000188906,8.15120221382052e-06,0.948048143760285,0.114,0.064,0.263153412270982,LRRK2
ENSG00000188559,9.57339911916934e-06,0.822935110730894,0.417,0.379,0.309067617163263,RALGAPA2
ENSG00000102531,1.05911952818901e-05,0.604524921489698,0.315,0.265,0.341926148480539,FNDC3A
ENSG00000136141,1.0700215405086e-05,0.607088833962847,0.338,0.287,0.345445754137797,LRCH1
ENSG00000173482,1.08285880971274e-05,0.894708333443301,0.598,0.638,0.349590138127662,PTPRM
ENSG00000182621,1.09819501711946e-05,0.603075389095559,0.255,0.191,0.354541279326846,PLCB1
ENSG00000124126,1.55183435794559e-05,0.608233249362234,0.412,0.385,0.500994204119154,PREX1
ENSG00000082438,3.95168549940401e-05,0.597940918147545,0.318,0.273,1,COBLL1
ENSG00000136244,4.78615478292944e-05,1.10029279541203,0.302,0.258,1,IL6
ENSG00000023445,6.80412205264886e-05,0.713511021176026,0.264,0.219,1,BIRC3
ENSG00000158352,7.03609373590294e-05,0.590041723833847,0.408,0.387,1,SHROOM4
ENSG00000006327,9.58589110187297e-05,0.663654896456062,0.241,0.19,1,TNFRSF12A
ENSG00000131018,9.75193306562035e-05,0.64153150640586,0.369,0.332,1,SYNE1
ENSG00000076356,0.000365696379739203,0.603575569195442,0.477,0.49,1,PLXNA2
ENSG00000107263,0.000628395106531044,0.684169637530444,0.376,0.356,1,RAPGEF1
ENSG00000153250,0.000717200603183068,0.588061607416726,0.443,0.454,1,RBMS1
ENSG00000035403,0.000787710953509423,0.655095518054003,0.361,0.346,1,VCL
ENSG00000120833,0.00118443622894072,0.606702126937228,0.445,0.447,1,SOCS2
ENSG00000096060,0.00361502980831416,0.712946648111425,0.586,0.724,1,FKBP5
ENSG00000138448,0.00677909118832736,0.709307764534492,0.467,0.519,1,ITGAV
